Protein_Class,Protein_ID,H1_count,H1_mean,H1_median,H1_max,H1_sum,H1_std,Curv_mean,Curv_median,Curv_max,Curv_min,Curv_std,Curv_sum,Curv_n_positive,Curv_n_negative,Curv_n_zero,HG_n_nodes,HG_n_hyperedges,HG_avg_edge_size,HG_max_edge_size,HG_connectivity,HG_density,Curv_n_outliers_removed,Pers_n_outliers_removed
Splus31,3CSY_I,113.0,0.6800342670926179,0.5561787933987192,2.5719225998285387,76.84387218146583,0.5431592729086733,-16.75229357798165,-15.0,0.0,-43.0,8.845416543163406,-1826.0,0.0,108.0,1.0,223.0,124.0,7.943548387096774,61.0,0.5560538116591929,0.005009493798731467,15,11
Splus31,3CA2_A,138.0,0.7261912650239963,0.5769229218606711,2.6107536278561785,100.2143945733115,0.5845153079624948,-24.727272727272727,-22.0,1.0,-66.0,14.257422792468338,-3264.0,1.0,131.0,0.0,255.0,150.0,9.233333333333333,134.0,0.5882352941176471,0.004631773969430292,18,12
Splus31,3D0N_A,148.0,0.703251068913097,0.5404675274622028,2.501211989126105,104.08115819913834,0.5803031979913661,-23.47586206896552,-21.0,-1.0,-62.0,13.166353543640984,-3404.0,0.0,145.0,0.0,267.0,161.0,8.658385093167702,113.0,0.602996254681648,0.0045338064261778045,16,13
Splus31,3D8W_A,136.0,0.7154566397760107,0.5677003566033396,2.538108584856513,97.30210300953746,0.5673906851221383,-26.53731343283582,-24.0,1.0,-71.0,15.402392097807265,-3556.0,2.0,132.0,0.0,257.0,149.0,9.483221476510067,118.0,0.5797665369649806,0.004529426070038911,15,13
Splus31,3CMR_A,309.0,0.6130390135061284,0.44044583158006123,2.3334194495852616,189.4290551733937,0.4995020197605425,-32.151006711409394,-28.0,-4.0,-91.0,17.159751243678368,-9581.0,0.0,298.0,0.0,445.0,335.0,9.429850746268658,246.0,0.7528089887640449,0.0033910314809191214,37,26
Splus31,3D93_A,139.0,0.6964043515216328,0.5552014034179171,2.1812264643333528,96.80020486150696,0.5524278484363017,-22.544776119402986,-20.0,0.0,-61.0,12.737074614133219,-3021.0,0.0,133.0,1.0,261.0,153.0,8.5359477124183,85.0,0.5862068965517241,0.004509283819628647,19,14
Splus31,3DA2_A,148.0,0.704085437938386,0.5249236293425485,2.4587821944359893,104.20464481488112,0.5644428247621981,-26.35211267605634,-25.0,-2.0,-70.0,13.907742895164848,-3742.0,0.0,142.0,0.0,262.0,162.0,9.462962962962964,164.0,0.6183206106870229,0.0047380889707817845,20,14
Splus31,3DC3_A,133.0,0.7251627231173859,0.5889910091253494,2.534197174379816,96.44664217461234,0.566647839917903,-24.625954198473284,-22.0,1.0,-66.0,14.516290337348849,-3226.0,1.0,129.0,1.0,258.0,146.0,9.10958904109589,118.0,0.5658914728682171,0.004403824691581456,15,13
Splus31,3DCC_A,140.0,0.6923530508251199,0.522938309124592,2.587953984732062,96.92942711551679,0.5681298096026645,-21.35820895522388,-21.0,1.0,-54.0,11.297472300220441,-2862.0,1.0,133.0,0.0,261.0,153.0,8.42483660130719,87.0,0.5862068965517241,0.004509283819628647,19,13
Splus31,3DBU_A,135.0,0.7213165815755975,0.5951157559042155,2.545459443297932,97.37773851270566,0.5704046557784491,-24.587786259541986,-23.0,1.0,-64.0,13.968814901624322,-3221.0,1.0,130.0,0.0,261.0,148.0,9.22972972972973,138.0,0.5670498084291188,0.004361921603300914,17,13
Splus31,3D9Z_A,138.0,0.7004623288453395,0.5479568721409578,2.5454627051140486,96.66380138065686,0.5718374272650136,-24.402985074626866,-22.0,1.0,-63.0,13.854316318085433,-3270.0,1.0,133.0,0.0,256.0,151.0,9.033112582781458,122.0,0.58984375,0.0046262254901960785,17,13
Splus31,3DC9_A,138.0,0.7069657661650015,0.5833723422567907,2.641682158119627,97.5612757307702,0.5736427084839918,-25.583941605839417,-23.0,1.0,-71.0,16.2555514765513,-3505.0,1.0,136.0,0.0,258.0,151.0,9.198675496688741,123.0,0.5852713178294574,0.004554640605676711,14,13
Splus31,3D92_A,142.0,0.7128004422771342,0.5531039295980915,2.6057059572267036,101.21766280335306,0.5930216971860901,-23.066176470588236,-22.0,0.0,-65.0,13.340122037255062,-3137.0,0.0,135.0,1.0,261.0,154.0,8.564935064935066,86.0,0.5900383141762452,0.004538756262894194,18,12
Splus31,3DCS_A,137.0,0.7081225613275768,0.5842925110476864,2.4704866342597196,97.01279090187802,0.565296511474755,-25.470588235294116,-23.0,1.0,-63.0,14.387975564006558,-3464.0,2.0,134.0,0.0,258.0,150.0,9.193333333333333,134.0,0.5813953488372093,0.00452447742285766,14,13
Splus31,3DD0_A,138.0,0.6756593137666149,0.533082223568762,2.091296253735355,93.24098529979285,0.5457218764547539,-23.125,-21.0,1.0,-63.0,13.91277317262598,-3145.0,1.0,135.0,0.0,256.0,152.0,8.480263157894736,85.0,0.59375,0.004656862745098039,16,14
Splus31,3DCW_A,137.0,0.68631015682095,0.5488317766800961,2.180805345093314,94.02449148447015,0.5513814951837068,-26.33823529411765,-23.0,1.0,-74.0,16.60493397095968,-3582.0,1.0,135.0,0.0,261.0,151.0,9.410596026490067,134.0,0.578544061302682,0.004450338933097554,15,14
Splus31,3DH4_A,382.0,0.445647946712333,0.34706121440297144,1.525326876335603,170.2375156441112,0.3542878830843885,-23.410994764397905,-23.0,0.0,-62.0,12.035122446775235,-8943.0,0.0,381.0,1.0,511.0,418.0,7.30622009569378,223.0,0.8180039138943248,0.0032078584858600974,36,36
Splus31,3DPC_A,301.0,0.6111745641725347,0.43869273329358016,2.4174143155690073,183.96354381593295,0.5266749477150073,-28.694444444444443,-27.5,-3.0,-67.0,13.545590599577341,-8264.0,0.0,288.0,0.0,447.0,325.0,8.907692307692308,239.0,0.727069351230425,0.003260400678163341,37,24
Splus31,3DD8_A,139.0,0.7354261079729342,0.5792536951472984,2.63633495568334,102.22422900823786,0.5916183668761777,-26.15671641791045,-24.0,1.0,-72.0,14.998932537943832,-3505.0,1.0,132.0,1.0,255.0,151.0,9.258278145695364,112.0,0.592156862745098,0.004662652462559827,17,12
Splus31,3DVD_A,139.0,0.6843733770708994,0.5598509580002702,2.1155166890312103,95.12789941285502,0.5460118346903309,-23.8,-22.0,1.0,-63.0,12.520383380711632,-3094.0,1.0,129.0,0.0,256.0,153.0,9.313725490196079,134.0,0.59765625,0.0046875,23,14
Splus31,3DYC_A,303.0,0.6259138021322541,0.4343575505374506,2.3985556522914084,189.65188204607298,0.5014461648326357,-31.50515463917526,-29.0,0.0,-83.0,16.322221720197998,-9168.0,0.0,290.0,1.0,445.0,329.0,9.355623100303951,267.0,0.7393258426966293,0.003330296588723555,38,26
Splus31,3ED4_A,310.0,0.6051634346724185,0.44393259699588317,2.205509129019335,187.60066474844973,0.5115120959236744,-26.519867549668874,-25.0,-1.0,-64.0,12.898660127898545,-8009.0,0.0,302.0,0.0,476.0,339.0,8.504424778761061,237.0,0.7121848739495799,0.002998673153471915,37,29
Splus31,3DVC_A,139.0,0.6982341960343148,0.5978454889218696,2.1501215486976637,97.05455324876976,0.5525166632275598,-24.87878787878788,-23.5,1.0,-66.0,13.556855753628922,-3284.0,1.0,131.0,0.0,257.0,152.0,9.375,134.0,0.5914396887159533,0.004620622568093385,20,13
Splus31,3E7N_A,92.0,0.5176442499476859,0.37914130026446324,1.784349857367209,47.6232709951871,0.4093832137108852,-18.233333333333334,-16.5,0.0,-41.0,7.738862965578341,-1641.0,0.0,89.0,1.0,135.0,100.0,6.91,104.0,0.7407407407407407,0.01105583195135434,10,8
Splus31,3E2D_A,348.0,0.5697668507738409,0.3762984557668876,2.2013446215642523,198.27886406929665,0.4896032640491912,-28.730538922155688,-26.0,-4.0,-69.0,12.791013464853595,-9596.0,0.0,334.0,0.0,515.0,380.0,9.357894736842105,434.0,0.7378640776699029,0.0028710664500774434,46,32
Splus31,3EFI_A,141.0,0.7460707024374331,0.5293155847893036,2.6480861335400707,105.19596904367808,0.6174492745521353,-24.130434782608695,-21.5,1.0,-68.0,14.057761839172912,-3330.0,2.0,135.0,1.0,257.0,152.0,8.625,97.0,0.5914396887159533,0.004620622568093385,14,11
Splus31,3F3C_A,422.0,0.3797535542210604,0.32302997514114873,1.2018251552924015,160.2559998812875,0.2579538781084479,-27.716247139588102,-25.0,1.0,-73.0,14.599991743619254,-12112.0,1.0,435.0,1.0,509.0,473.0,7.391120507399577,160.0,0.9292730844793713,0.0036585554507061863,36,51
Splus31,3EFT_A,144.0,0.717704159443821,0.5362710173135983,2.5739251808302015,103.34939895991023,0.5900758839926523,-24.080291970802918,-21.0,1.0,-64.0,13.573298387342458,-3299.0,1.0,135.0,1.0,259.0,156.0,8.91025641025641,112.0,0.6023166023166023,0.004669120948190716,19,12
Splus31,3EN9_A,357.0,0.4707062925565288,0.34000866442671285,1.7016486337144938,168.04214644268077,0.3992669365476005,-23.873925501432666,-22.0,-1.0,-54.0,9.505910199266191,-8332.0,0.0,349.0,0.0,513.0,393.0,7.895674300254453,272.0,0.7660818713450293,0.0029925073099415205,44,36
Splus31,3F3A_A,412.0,0.3758619009776263,0.32930775326788897,1.1520645079317422,154.85510320278203,0.24852841471687728,-26.756440281030446,-24.0,-1.0,-69.0,14.486905157833203,-11425.0,0.0,427.0,0.0,508.0,465.0,7.539784946236559,194.0,0.9153543307086615,0.0036108652098961,38,53
Splus31,3F48_A,424.0,0.3659832951435117,0.3029569348836718,1.1335780787383758,155.17691714084896,0.24775547163359374,-27.85260770975057,-26.0,0.0,-71.0,14.646663810354426,-12283.0,0.0,439.0,2.0,511.0,478.0,7.401673640167364,141.0,0.9354207436399217,0.0036683166417251834,37,54
Splus31,3F4I_A,422.0,0.36935006543306875,0.3151618203973645,1.1865596990370495,155.86572761275502,0.24811389369015124,-29.601830663615562,-27.0,-1.0,-79.0,15.420922407795585,-12936.0,0.0,437.0,0.0,506.0,476.0,7.781512605042017,181.0,0.9407114624505929,0.003725589950299378,39,54
Splus31,3F3E_A,427.0,0.3603869499888769,0.309620052593778,1.1447562758740508,153.88522764525044,0.23898541859433098,-26.0,-24.0,1.0,-69.0,12.827735188556089,-11518.0,1.0,441.0,1.0,508.0,482.0,7.128630705394191,122.0,0.9488188976377953,0.003742875335849291,39,55
Splus31,3F0T_A,223.0,0.43307815463215826,0.3479153530364094,1.5144332808483716,96.5764284829713,0.32406596392220416,-21.47085201793722,-21.0,0.0,-48.0,8.70069337428621,-4788.0,0.0,222.0,1.0,304.0,244.0,7.188524590163935,96.0,0.8026315789473685,0.005297898210873719,21,21
Splus31,3F8E_A,141.0,0.7649775042954172,0.5809942187465973,2.839430873771456,107.86182810565383,0.6401283782363942,-22.51145038167939,-21.0,1.0,-58.0,11.630025901800291,-2949.0,2.0,129.0,0.0,257.0,151.0,8.668874172185431,90.0,0.5875486381322957,0.0045902237354085605,20,10
Splus31,3F3D_A,434.0,0.38112888949135093,0.31881768373597197,1.2511456371609224,165.4099380392463,0.2610839560420081,-26.384269662921348,-24.0,0.0,-68.0,13.658210675217683,-11741.0,0.0,443.0,2.0,507.0,483.0,7.10351966873706,146.0,0.9526627218934911,0.0037654653039268424,38,49
Splus31,3FE4_A,136.0,0.6617373534569276,0.46616747708512474,2.275384744918579,89.99628007014216,0.55678958674339,-22.297709923664122,-21.0,1.0,-56.0,10.523470429000795,-2921.0,1.0,130.0,0.0,244.0,150.0,8.873333333333333,122.0,0.6147540983606558,0.005059704513256426,19,14
Splus31,3FR8_A,369.0,0.4679872415939599,0.36350793055027264,1.7144115902715273,172.6872921481712,0.3817315934851738,-28.173441734417345,-25.0,-1.0,-72.0,14.146820122938532,-10396.0,0.0,369.0,0.0,502.0,409.0,8.28361858190709,201.0,0.8147410358565738,0.0032524592249763423,40,40
Splus31,3F7U_A,141.0,0.6596057084831382,0.4928806374488204,2.4480031493560563,93.00440489612248,0.552944980945946,-24.45985401459854,-22.0,1.0,-58.0,12.173331267129479,-3351.0,1.0,136.0,0.0,243.0,154.0,8.474025974025974,67.0,0.6337448559670782,0.005237560793116348,17,13
Splus31,3F4X_A,138.0,0.7418797975526297,0.6319986705005061,2.6042274978149704,102.3794120622629,0.5771211365499724,-25.548872180451127,-23.0,1.0,-67.0,13.929719494454597,-3398.0,1.0,132.0,0.0,255.0,150.0,9.353333333333333,141.0,0.5882352941176471,0.004631773969430292,17,12
Splus31,3FSG_A,185.0,0.5560922198478067,0.37569914783068725,1.7878791626110178,102.87706067184423,0.4538805878190622,-22.421348314606742,-20.0,-1.0,-53.0,10.33522363668295,-3991.0,0.0,178.0,0.0,264.0,200.0,7.66,159.0,0.7575757575757576,0.005761032377001958,22,15
Splus31,3GI9_C,349.0,0.3672693024779047,0.3242643042467881,1.2565975584358187,128.17698656478873,0.26109988038407045,-27.138418079096045,-27.0,2.0,-62.0,11.749049428327284,-9607.0,1.0,353.0,0.0,432.0,393.0,7.844783715012722,201.0,0.9097222222222222,0.004221448827017272,39,44
Splus31,3GJC_A,398.0,0.38380223771426825,0.29745901463681435,1.3457388836204132,152.75329061027875,0.3084123282550325,-25.736972704714642,-24.0,-1.0,-63.0,10.927475684279536,-10372.0,0.0,403.0,0.0,491.0,444.0,7.63063063063063,174.0,0.9042769857433809,0.003690926472421963,41,46
Splus31,3F4J_A,433.0,0.3640608989644779,0.30684432464179423,1.1783001608790897,157.63836925161894,0.25835063171899736,-26.578125,-24.0,-2.0,-69.0,13.473458169891039,-11907.0,0.0,448.0,0.0,507.0,485.0,7.22680412371134,146.0,0.9566074950690335,0.0037810572927629784,37,52
Splus31,3FFP_X,143.0,0.73653060758004,0.5499715057068384,2.745038810947783,105.32387688394572,0.6186540909933927,-25.956204379562045,-22.0,1.0,-69.0,14.798830400193909,-3556.0,1.0,136.0,0.0,257.0,154.0,9.03896103896104,112.0,0.5992217898832685,0.004681420233463035,17,11
Splus31,3GIA_A,356.0,0.35874655553032847,0.3163766541365143,1.113552250653532,127.71377376879693,0.23564642797121485,-28.315068493150687,-27.0,-4.0,-66.0,11.22848226771564,-10335.0,0.0,365.0,0.0,431.0,406.0,7.960591133004926,177.0,0.9419953596287703,0.004381373765715211,41,50
Splus31,3GJD_A,423.0,0.37691997824805357,0.313901871398782,1.1799568789749584,159.43715079892667,0.24379030291513668,-27.136674259681094,-23.0,-3.0,-76.0,15.259322520721145,-11913.0,0.0,439.0,0.0,508.0,475.0,7.3031578947368425,152.0,0.9350393700787402,0.003688518225162683,36,52
Splus31,3GI8_C,336.0,0.35693185009500233,0.29865814217205955,1.2767152172171317,119.92910163192079,0.26075561408673464,-25.751445086705203,-24.0,-5.0,-68.0,12.070915730889874,-8910.0,0.0,346.0,0.0,429.0,382.0,7.439790575916231,226.0,0.8904428904428905,0.004160948086181731,36,46
Splus31,3GWU_A,433.0,0.3731695166856143,0.3140066239127375,1.1823227093815039,161.582400724871,0.25036853575823564,-26.98878923766816,-24.0,1.0,-68.0,13.657973241414796,-12037.0,1.0,444.0,1.0,509.0,485.0,7.241237113402062,146.0,0.9528487229862476,0.003751372925142707,39,52
Splus31,3GWV_A,425.0,0.3815941141362027,0.3177191830772266,1.2610954650422066,162.17749850788616,0.26540445062058476,-27.068807339449542,-24.0,-2.0,-71.0,14.475060471092375,-11802.0,0.0,436.0,0.0,494.0,474.0,7.253164556962025,141.0,0.9595141700404858,0.0038925524139573463,38,49
Splus31,3HFP_A,143.0,0.7122035248184528,0.5731111956487345,2.645177082522311,101.84510404903875,0.5958520754824418,-23.85820895522388,-22.0,0.0,-63.0,12.787092947417328,-3197.0,0.0,133.0,1.0,257.0,155.0,9.0,80.0,0.603112840466926,0.00471181906614786,21,12
Splus31,3HKT_A,138.0,0.7188514447442587,0.5934054734282581,2.5374470233784088,99.2014993747077,0.5758020275694082,-24.294117647058822,-21.5,1.0,-71.0,15.231603005061753,-3304.0,1.0,134.0,1.0,256.0,151.0,8.728476821192054,92.0,0.58984375,0.0046262254901960785,15,13
Splus31,3GWW_A,422.0,0.40131661664216484,0.3260767254000956,1.2686758420239377,169.35561222299356,0.2830953023360975,-27.187066974595844,-25.0,-3.0,-71.0,13.816501796125907,-11772.0,0.0,433.0,0.0,500.0,466.0,7.334763948497854,165.0,0.932,0.0037354709418837674,33,44
Splus31,3HS4_A,143.0,0.6941768656858276,0.5596347429655646,2.580930826463417,99.26729179307334,0.5910577654922861,-25.347826086956523,-23.0,1.0,-70.0,15.113892339530333,-3498.0,1.0,136.0,1.0,255.0,155.0,8.935483870967742,93.0,0.6078431372549019,0.004786166435077968,17,12
Splus31,3HKU_A,143.0,0.7099086460353052,0.5878428526782153,2.6140947555598455,101.51693638304864,0.5921703615992112,-24.565217391304348,-22.0,1.0,-68.0,14.723025702018804,-3390.0,1.0,137.0,0.0,256.0,155.0,8.916129032258064,90.0,0.60546875,0.004748774509803921,17,12
Splus31,3HKQ_A,137.0,0.7061532400855901,0.6107714470112082,2.102128075672802,96.74299389172585,0.5516312176720753,-28.155555555555555,-25.0,1.0,-78.0,16.96002562308803,-3801.0,2.0,133.0,0.0,256.0,151.0,9.735099337748345,134.0,0.58984375,0.0046262254901960785,16,14
Splus31,3HLJ_A,144.0,0.6761729061962924,0.5194277410294053,2.3467454490507738,97.36889849226611,0.5540767131623267,-25.085106382978722,-23.0,1.0,-70.0,14.584305837499855,-3537.0,1.0,140.0,0.0,257.0,158.0,8.822784810126583,92.0,0.6147859922178989,0.004803015564202335,17,14
Splus31,3IDD_A,245.0,0.5839235274285066,0.4414649710644438,2.202099592394089,143.0612642199841,0.45485978274386674,-21.983471074380166,-20.0,-2.0,-53.0,10.203291861509538,-5320.0,0.0,242.0,0.0,361.0,263.0,7.4562737642585555,166.0,0.7285318559556787,0.00404739919975377,21,18
Splus31,3IBI_A,142.0,0.7243476992764587,0.597745897403386,2.740405627226049,102.85737329725714,0.6043231412300588,-26.079710144927535,-24.0,1.0,-72.0,14.963754079370194,-3599.0,1.0,136.0,1.0,254.0,154.0,9.019480519480519,113.0,0.6062992125984252,0.004792879150975694,16,12
Splus31,3HFX_A,348.0,0.36421346848255626,0.3029987319363654,1.3328840135195712,126.74628703192957,0.27569392013363486,-23.333333333333332,-22.0,-1.0,-53.0,9.697727243136782,-8470.0,0.0,363.0,0.0,491.0,394.0,7.713197969543147,278.0,0.8024439918533605,0.0032752815994014713,31,46
Splus31,3IEO_A,136.0,0.7441022458587567,0.6129320994852145,2.5896177350718474,101.19790543679092,0.5656847185957334,-23.70149253731343,-22.0,1.0,-66.0,14.670017067386357,-3176.0,1.0,132.0,1.0,257.0,149.0,8.496644295302014,69.0,0.5797665369649806,0.004529426070038911,15,13
Splus31,3IAI_A,135.0,0.7024158274513016,0.5254920621348758,2.4537782620865993,94.82613670592572,0.5249663129645207,-26.553030303030305,-24.0,-3.0,-71.0,13.78696925071982,-3505.0,0.0,132.0,0.0,256.0,150.0,10.073333333333334,130.0,0.5859375,0.004595588235294118,18,15
Splus31,3IGP_A,144.0,0.7052144547930373,0.5344750219097554,2.5386189985469274,101.55088149019738,0.600844921002511,-23.955882352941178,-23.0,-2.0,-65.0,12.802726988384169,-3258.0,0.0,136.0,0.0,260.0,156.0,8.814102564102564,106.0,0.6,0.004633204633204633,20,12
Splus31,3IGY_B,374.0,0.6082666772395893,0.45189825828586017,2.2848757618998468,227.49173728760638,0.4937387516515788,-34.65811965811966,-34.0,-3.0,-82.0,14.781309361346318,-12165.0,0.0,351.0,0.0,550.0,406.0,10.77832512315271,396.0,0.7381818181818182,0.0026891869514820334,55,32
Splus31,3IGZ_B,374.0,0.5967052719848317,0.42308421649995553,2.161658984000356,223.16777172232707,0.48047320092742973,-35.93785310734463,-35.0,-3.0,-90.0,15.960281984995422,-12722.0,0.0,354.0,0.0,551.0,407.0,11.098280098280098,392.0,0.7386569872958257,0.0026860254083484573,53,33
Splus31,3K2F_A,140.0,0.7510100226533747,0.612981938120766,2.844356928629737,105.14140317147246,0.624656976406966,-24.565891472868216,-22.0,1.0,-68.0,13.389134181408323,-3169.0,1.0,128.0,0.0,254.0,151.0,9.324503311258278,90.0,0.594488188976378,0.0046995113753073355,22,11
Splus31,3KBC_A,293.0,0.3885473224331729,0.3089075421027596,1.3489474803437016,113.84436547291966,0.3034036457243146,-22.25,-21.0,-2.0,-51.0,9.985391727178532,-6497.0,0.0,292.0,0.0,407.0,325.0,7.713846153846154,219.0,0.7985257985257985,0.003933624623279796,33,32
Splus31,3KD8_A,258.0,0.5520448513288434,0.3959543488395507,2.123689261544719,142.4275716428416,0.4498356178899223,-20.477366255144034,-19.0,-1.0,-45.0,8.417262664243125,-4976.0,0.0,243.0,0.0,362.0,277.0,7.1985559566787005,166.0,0.7651933701657458,0.0042392984496717225,34,19
Splus31,3KOK_A,143.0,0.6888831284557276,0.5638391487400609,2.5190853508906565,98.51028736916905,0.5651051860047085,-25.735294117647058,-24.0,-1.0,-68.0,14.803733280194624,-3500.0,0.0,136.0,0.0,258.0,156.0,9.33974358974359,134.0,0.6046511627906976,0.004705456519771966,20,13
Splus31,3K7K_A,140.0,0.7576753605593731,0.6158426543088851,2.7766223057224426,106.07455047831223,0.6115442447272382,-24.587786259541986,-22.0,1.0,-65.0,13.903632470067379,-3221.0,1.0,129.0,1.0,259.0,151.0,9.245033112582782,115.0,0.583011583011583,0.004519469635748705,20,11
Splus31,3L14_A,144.0,0.6908683103667546,0.5818153658774823,2.4120944394864168,99.48503669281266,0.5729027939116269,-23.929078014184398,-22.0,1.0,-68.0,14.673102419424975,-3374.0,1.0,139.0,1.0,266.0,157.0,8.509554140127388,92.0,0.5902255639097744,0.004454532557809619,16,13
Splus31,3L1L_A,321.0,0.33794342095666535,0.29422863803171584,1.148795484263875,108.47983812708958,0.2329398364500943,-25.13030303030303,-24.0,2.0,-63.0,11.222730852469041,-8293.0,1.0,328.0,1.0,418.0,370.0,7.375675675675676,174.0,0.8851674641148325,0.004245407501749797,40,49
Splus31,3KIG_A,139.0,0.7170623523203639,0.5597359309608256,2.569577827645463,99.67166697253057,0.5855020010573404,-23.18045112781955,-22.0,1.0,-61.0,13.207331403580454,-3083.0,2.0,131.0,0.0,257.0,151.0,8.6158940397351,91.0,0.5875486381322957,0.0045902237354085605,18,12
Splus31,3KWA_A,134.0,0.8002708266612323,0.6814899258277034,2.9220006889855847,107.23629077260513,0.6384333983592141,-25.7734375,-22.0,-1.0,-75.0,14.980307304377762,-3299.0,0.0,128.0,0.0,253.0,145.0,9.689655172413794,121.0,0.5731225296442688,0.004548591505113244,17,11
Splus31,3KS3_A,145.0,0.696692022929643,0.5509943890445719,2.5974928474467998,101.02034332479825,0.5963792477946986,-22.81294964028777,-21.0,0.0,-61.0,13.119576423963789,-3171.0,0.0,138.0,1.0,264.0,157.0,8.45859872611465,86.0,0.5946969696969697,0.004522410415946538,18,12
Splus31,3LRC_A,268.0,0.4583606385538714,0.35239518943096027,1.6634021317280094,122.84065113243753,0.3680548720525069,-20.580524344569287,-20.0,0.0,-47.0,9.584049390592552,-5495.0,0.0,266.0,1.0,398.0,298.0,7.261744966442953,145.0,0.7487437185929648,0.003772008657899067,31,30
Splus31,3LXQ_A,277.0,0.6424353411387297,0.4856670739092559,2.273224355423986,177.95458949542814,0.5077547715781293,-29.38867924528302,-26.0,-4.0,-74.0,14.015485510843483,-7788.0,0.0,265.0,0.0,409.0,302.0,8.93046357615894,186.0,0.7383863080684596,0.003619540725825783,37,25
Splus31,3LRB_A,260.0,0.47289363587898037,0.36479067981032065,1.7202843804026182,122.95234532853489,0.38452517753006216,-22.26923076923077,-21.0,1.0,-58.0,11.640637348093207,-5790.0,1.0,258.0,1.0,397.0,291.0,7.9106529209622,204.0,0.7329974811083123,0.003702007480345012,31,31
Splus31,3LXE_A,144.0,0.7046504641649257,0.4958069369165936,2.6990233515620927,101.46966683974931,0.586177223565418,-25.25179856115108,-23.0,1.0,-76.0,15.115904019248555,-3510.0,2.0,137.0,0.0,255.0,157.0,9.21656050955414,112.0,0.615686274509804,0.004847923421337039,18,13
Splus31,3M2Y_A,142.0,0.7019868476179651,0.5231138932617361,2.5924957222730534,99.68213236175104,0.5952367507369473,-22.53676470588235,-20.5,0.0,-60.0,12.37401694742758,-3065.0,0.0,135.0,1.0,257.0,154.0,8.376623376623376,85.0,0.5992217898832685,0.004681420233463035,18,12
Splus31,3M1W_A,139.0,0.7558915402377989,0.5832574148134562,2.677382262058617,105.06892409305405,0.6444302227358637,-26.37593984962406,-25.0,0.0,-74.0,15.016082357920142,-3508.0,0.0,132.0,1.0,256.0,150.0,9.42,109.0,0.5859375,0.004595588235294118,17,11
Splus31,3M5S_A,138.0,0.7211872351673848,0.5733920771791272,2.668877344048152,99.5238384530991,0.5928131522582575,-23.925925925925927,-21.0,1.0,-60.0,13.698677757024921,-3230.0,2.0,132.0,1.0,255.0,150.0,8.8,109.0,0.5882352941176471,0.004631773969430292,15,12
Splus31,3M2Z_A,138.0,0.7112143877703263,0.5772405338436402,2.3545827855543715,98.14758551230503,0.5688302009296935,-23.313432835820894,-22.0,1.0,-62.0,13.548926217544844,-3124.0,1.0,132.0,1.0,255.0,151.0,8.490066225165563,86.0,0.592156862745098,0.004662652462559827,17,13
Splus31,3M1J_A,143.0,0.721056960610858,0.5690515339172268,2.634820629811631,103.11114536735269,0.5889347241072519,-24.074074074074073,-22.0,1.0,-67.0,13.653722666774058,-3250.0,1.0,133.0,1.0,262.0,155.0,8.87741935483871,117.0,0.5916030534351145,0.004533356731303559,20,12
Splus31,3M8W_A,278.0,0.6183139977015875,0.4329233351202282,2.1626285857182133,171.8912913610413,0.4968942114919037,-22.74712643678161,-21.0,-1.0,-51.0,8.508123308974708,-5937.0,0.0,261.0,0.0,393.0,300.0,7.6033333333333335,292.0,0.7633587786259542,0.0038946876460507866,39,22
Splus31,3M8Y_A,274.0,0.6235759244733338,0.45136781512181523,2.1693321830513197,170.85980330569345,0.4949208987808692,-21.837209302325583,-21.0,-1.0,-48.0,8.193200714521804,-5634.0,0.0,258.0,0.0,391.0,296.0,7.476351351351352,242.0,0.7570332480818415,0.003882221785035084,38,22
Splus31,3M5T_A,141.0,0.6879522975421895,0.5654558192829269,2.3834012700778917,97.00127395344872,0.5605177781213305,-24.664233576642335,-23.0,1.0,-63.0,13.102224345764952,-3379.0,1.0,136.0,0.0,256.0,154.0,8.915584415584416,134.0,0.6015625,0.0047181372549019605,17,13
Splus31,3MFB_A,72.0,0.7087986024222421,0.5203428033976603,2.5676195470844854,51.03349937440143,0.5553519564052508,-18.115942028985508,-19.0,-2.0,-42.0,8.183646173454198,-1250.0,0.0,69.0,0.0,147.0,78.0,8.128205128205128,87.0,0.5306122448979592,0.00726866088901314,9,6
Splus31,3MDZ_A,135.0,0.7676875431033091,0.5528596994314725,2.8748737607849453,103.63781831894673,0.6370954661098173,-26.333333333333332,-25.0,0.0,-74.0,14.341533619641503,-3397.0,0.0,126.0,3.0,257.0,146.0,10.0,156.0,0.5680933852140078,0.004438229571984436,17,11
Splus31,3M8Z_A,270.0,0.6222437663214454,0.43850855050390214,2.0240694672007438,168.00581690679027,0.48842174663118965,-22.1953125,-21.0,-1.0,-50.0,8.671125389898577,-5682.0,0.0,256.0,0.0,399.0,293.0,7.573378839590443,263.0,0.7343358395989975,0.003690129847231143,37,23
Splus31,3M7V_A,270.0,0.6214930829779527,0.4106889883862479,2.2542480315760667,167.80313240404723,0.5225366748216858,-23.64980544747082,-22.0,-3.0,-58.0,10.565062916843301,-6078.0,0.0,257.0,0.0,402.0,292.0,7.763698630136986,276.0,0.7263681592039801,0.0036227838364288286,35,22
Splus31,3MHI_A,145.0,0.7015875900495707,0.5755319740090865,2.5772583385227597,101.73020055718776,0.5803978423346651,-24.581560283687942,-23.0,0.0,-67.0,13.947803420630441,-3466.0,0.0,140.0,1.0,257.0,158.0,8.645569620253164,93.0,0.6147859922178989,0.004803015564202335,17,13
