Protein_Class,Protein_ID,H1_count,H1_mean,H1_median,H1_max,H1_sum,H1_std,Curv_mean,Curv_median,Curv_max,Curv_min,Curv_std,Curv_sum,Curv_n_positive,Curv_n_negative,Curv_n_zero,HG_n_nodes,HG_n_hyperedges,HG_avg_edge_size,HG_max_edge_size,HG_connectivity,HG_density
S41_KnotProt_Homologs,2QB4_A,478.0,0.6049522721324261,0.3263731750352772,5.298632198890695,289.16718607929965,0.8036773994877139,-47.61715481171548,-26.0,-1.0,-1388.0,112.83904687957761,-22761.0,0.0,478.0,0.0,511.0,478.0,7.2322175732217575,198.0,0.9354207436399217,0.0036683166417251834
S41_KnotProt_Homologs,2Q72_A,476.0,0.6097382077296222,0.329891740850492,5.336834487229436,290.23538687930017,0.8030906155331287,-49.46848739495798,-27.0,1.0,-1410.0,116.26919763153136,-23547.0,1.0,475.0,0.0,512.0,476.0,7.350840336134453,199.0,0.9296875,0.003638698630136986
S41_KnotProt_Homologs,1YVE_I,418.0,0.7321039836373431,0.38193439217569614,6.205565986526622,306.0194651604094,0.9450993715457173,-62.4066985645933,-29.0,-1.0,-1658.0,149.1043825409846,-26086.0,0.0,418.0,0.0,512.0,418.0,8.588516746411484,211.0,0.81640625,0.0031953277886497063
S41_KnotProt_Homologs,2QJU_A,472.0,0.6124256008914389,0.3415817809638444,5.397141343561501,289.0648836207592,0.8049256503134227,-50.26059322033898,-27.0,-2.0,-1469.0,117.30000060537499,-23723.0,0.0,472.0,0.0,507.0,472.0,7.434322033898305,198.0,0.9309664694280079,0.0036797093653280944
S41_KnotProt_Homologs,2QEI_A,480.0,0.6090167239597125,0.33140847001005946,5.263939782073364,292.328027500662,0.8210038097851744,-46.239583333333336,-25.0,1.0,-931.0,95.44806013303634,-22195.0,1.0,478.0,1.0,510.0,480.0,7.164583333333334,147.0,0.9411764705882353,0.0036981393736276436
S41_KnotProt_Homologs,2WIT_A,448.0,0.5806908399322328,0.35836901494810336,5.414964809902207,260.1494962896403,0.7882966162618046,-34.39732142857143,-20.5,-1.0,-676.0,63.97762717184454,-15410.0,0.0,448.0,0.0,530.0,448.0,6.763392857142857,130.0,0.8452830188679246,0.003195777008952456
S41_KnotProt_Homologs,2XQ2_A,497.0,0.6188032923264257,0.35988846769774163,5.429458907671351,307.5452362862336,0.7894375433629713,-38.776659959758554,-25.0,-1.0,-1029.0,80.49107589230542,-19272.0,0.0,497.0,0.0,537.0,497.0,6.792756539235413,167.0,0.925512104283054,0.0034534033741905
S41_KnotProt_Homologs,2XQ2_B,482.0,0.611896697009483,0.3590402279219669,5.352960728742201,294.9342079585708,0.7853477380408046,-37.448132780082986,-24.0,-1.0,-922.0,76.01693962941006,-18050.0,0.0,482.0,0.0,521.0,482.0,6.66390041493776,145.0,0.9251439539347409,0.0035582459766720803
S41_KnotProt_Homologs,2WSW_A,466.0,0.5745991386024899,0.317310212203064,7.532747982528177,267.7631985887603,0.8114486656762049,-56.55364806866953,-29.0,4.0,-2527.0,176.09837500620114,-26354.0,1.0,465.0,0.0,502.0,466.0,8.416309012875537,427.0,0.9282868525896414,0.0037057359384816027
S41_KnotProt_Homologs,2WSX_A,411.0,0.6140585027155469,0.33401011344286147,7.6224870626126044,252.37804461608974,0.8439850846274782,-46.579075425790755,-25.0,-4.0,-1536.0,123.06280101159379,-19144.0,0.0,411.0,0.0,495.0,411.0,8.16058394160584,281.0,0.8303030303030303,0.0033615507299717827
S41_KnotProt_Homologs,1QMG_A,423.0,0.7272429319603596,0.37834888050561144,6.2085514933727435,307.6237602192321,0.9318281602100067,-59.66193853427896,-29.0,-2.0,-1565.0,138.11197924645097,-25237.0,0.0,423.0,0.0,512.0,423.0,8.418439716312056,207.0,0.826171875,0.0032335494129158513
S41_KnotProt_Homologs,3DH4_A,418.0,0.6723745196614548,0.38241939340824427,5.726981059431559,281.0525492184881,0.8849348770443649,-40.961722488038276,-24.0,0.0,-1342.0,95.61214747801868,-17122.0,0.0,417.0,1.0,511.0,418.0,7.30622009569378,223.0,0.8180039138943248,0.0032078584858600974
S41_KnotProt_Homologs,3F3D_A,483.0,0.606813495594193,0.34929253041590336,5.306188341597193,293.0909183719952,0.796057598502467,-46.79710144927536,-25.0,0.0,-876.0,97.60918519830327,-22603.0,0.0,481.0,2.0,507.0,483.0,7.10351966873706,146.0,0.9526627218934911,0.0037654653039268424
S41_KnotProt_Homologs,3F3A_A,465.0,0.6199390141711261,0.3588889437868721,4.943332594416532,288.2716415895736,0.8029143882137835,-52.43440860215054,-26.0,-1.0,-1433.0,132.20559298323235,-24382.0,0.0,465.0,0.0,508.0,465.0,7.539784946236559,194.0,0.9153543307086615,0.0036108652098961
S41_KnotProt_Homologs,3F48_A,478.0,0.6083570155736946,0.3376392880260872,5.292480507894116,290.794653444226,0.8191065806663395,-52.37238493723849,-27.0,0.0,-1047.0,115.10896888852692,-25034.0,0.0,476.0,2.0,511.0,478.0,7.401673640167364,141.0,0.9354207436399217,0.0036683166417251834
S41_KnotProt_Homologs,3F3C_A,473.0,0.6152225157251648,0.3560482524755084,5.22587944343036,291.000249938003,0.8109220424778794,-50.56659619450317,-26.0,1.0,-1109.0,111.79712212897559,-23918.0,1.0,471.0,1.0,509.0,473.0,7.391120507399577,160.0,0.9292730844793713,0.0036585554507061863
S41_KnotProt_Homologs,2X79_A,318.0,0.710561637261316,0.39495806360015706,6.4195814622808545,225.95860064909849,0.9667618991911913,-44.05345911949686,-21.0,-1.0,-1014.0,100.18053030183312,-14009.0,0.0,318.0,0.0,462.0,318.0,8.682389937106919,202.0,0.6883116883116883,0.0029861678451700143
S41_KnotProt_Homologs,3F3E_A,482.0,0.6039378472174511,0.3400364095645281,5.279494155868138,291.0980423588114,0.8125338236862807,-46.49377593360996,-25.0,1.0,-837.0,93.50599068087138,-22410.0,1.0,480.0,1.0,508.0,482.0,7.128630705394191,122.0,0.9488188976377953,0.003742875335849291
S41_KnotProt_Homologs,3GI9_C,393.0,0.6068210871310261,0.36871941114937723,4.469520627508076,238.48068724249325,0.7741521651401632,-51.829516539440206,-29.0,2.0,-1285.0,118.19251102808944,-20369.0,1.0,392.0,0.0,432.0,393.0,7.844783715012722,201.0,0.9097222222222222,0.004221448827017272
S41_KnotProt_Homologs,3GIA_A,406.0,0.5997542096011201,0.3427326600725604,4.459534464309311,243.5002090980548,0.7536592487494943,-53.78817733990148,-29.0,-4.0,-1196.0,121.36020747653194,-21838.0,0.0,406.0,0.0,431.0,406.0,7.960591133004926,177.0,0.9419953596287703,0.004381373765715211
S41_KnotProt_Homologs,3HFX_A,394.0,0.6271793560571819,0.3486460300531702,7.556219303379978,247.10866628652965,0.8777173915228395,-41.109137055837564,-24.0,-1.0,-1314.0,102.32388990080953,-16197.0,0.0,394.0,0.0,491.0,394.0,7.713197969543147,278.0,0.8024439918533605,0.0032752815994014713
S41_KnotProt_Homologs,3FR8_A,409.0,0.7402926954312752,0.401788208612901,5.9902133882457615,302.77971243139154,0.964263560270101,-53.775061124694375,-27.0,-1.0,-1141.0,113.66395486158405,-21994.0,0.0,409.0,0.0,502.0,409.0,8.28361858190709,201.0,0.8147410358565738,0.0032524592249763423
S41_KnotProt_Homologs,3GI8_C,382.0,0.6183620216035609,0.3366060419873236,5.043612405457795,236.21429225256026,0.8120464817159436,-45.3717277486911,-26.0,-5.0,-1136.0,93.11034964573491,-17332.0,0.0,382.0,0.0,429.0,382.0,7.439790575916231,226.0,0.8904428904428905,0.004160948086181731
S41_KnotProt_Homologs,3L1L_A,370.0,0.5858143218001234,0.3456965055551624,5.346862351360544,216.75129906604565,0.7683820393643737,-44.013513513513516,-25.0,2.0,-1031.0,88.21495449051329,-16285.0,1.0,368.0,1.0,418.0,370.0,7.375675675675676,174.0,0.8851674641148325,0.004245407501749797
S41_KnotProt_Homologs,3LRC_A,298.0,0.6920542631826979,0.39984683304910584,5.204312915583261,206.23217042844396,0.8537053679419647,-34.604026845637584,-22.0,0.0,-594.0,57.484263243928474,-10312.0,0.0,297.0,1.0,398.0,298.0,7.261744966442953,145.0,0.7487437185929648,0.003772008657899067
S41_KnotProt_Homologs,3LRB_A,291.0,0.7205393306682952,0.3960756937030201,5.628897420943803,209.6769452244739,0.8693726559206897,-42.65292096219931,-24.0,1.0,-1037.0,88.40254589283025,-12412.0,1.0,289.0,1.0,397.0,291.0,7.9106529209622,204.0,0.7329974811083123,0.003702007480345012
S41_KnotProt_Homologs,3NCY_A,311.0,0.6608209874869297,0.38433148849279153,4.896077489390309,205.51532710843514,0.849135101631082,-36.366559485530544,-22.0,4.0,-773.0,67.35041093262227,-11310.0,1.0,309.0,1.0,413.0,311.0,7.52411575562701,159.0,0.7530266343825666,0.003655469098944498
S41_KnotProt_Homologs,3OB6_A,371.0,0.5741277115318936,0.3436438241050874,5.0672237333736545,213.00138097833252,0.7609736261410396,-39.94878706199461,-24.0,-1.0,-688.0,72.11442739626035,-14821.0,0.0,371.0,0.0,420.0,371.0,7.107816711590297,124.0,0.8833333333333333,0.004216388225934765
S41_KnotProt_Homologs,3FR7_A,419.0,0.6931276931717326,0.37921363662182817,5.726720808291668,290.42050343895596,0.8875439785474498,-48.59427207637231,-27.0,0.0,-1126.0,104.87491158214499,-20361.0,0.0,418.0,1.0,518.0,419.0,7.935560859188544,203.0,0.8088803088803089,0.003129130788705257
S41_KnotProt_Homologs,3P03_A,358.0,0.6864803264679841,0.4008186093916546,5.970672127864612,245.7599568755383,0.9091136122419894,-34.99441340782123,-19.0,0.0,-833.0,74.48283497706136,-12528.0,0.0,357.0,1.0,494.0,358.0,7.217877094972067,165.0,0.7246963562753036,0.0029399446502040715
S41_KnotProt_Homologs,4D1B_A,387.0,0.6626763911773788,0.35598672247712315,7.251066453847601,256.4557633856456,0.97363353291622,-46.253229974160206,-26.0,-3.0,-1254.0,102.71403799227434,-17900.0,0.0,387.0,0.0,456.0,387.0,8.036175710594316,252.0,0.8486842105263158,0.00373048004626952
S41_KnotProt_Homologs,3QS5_A,468.0,0.6203210575050142,0.36787397963615387,5.621292605072629,290.31025491234664,0.8280770188281323,-50.388888888888886,-28.0,0.0,-1317.0,117.78761146659163,-23582.0,0.0,467.0,1.0,506.0,468.0,7.512820512820513,203.0,0.924901185770751,0.0036629749931514893
S41_KnotProt_Homologs,4C7R_A,475.0,0.5494099393151289,0.2986158338138747,5.708770538957501,260.96972117468624,0.7911881198458589,-42.061052631578946,-24.0,-1.0,-1167.0,98.327842921671,-19979.0,0.0,475.0,0.0,530.0,475.0,7.147368421052631,202.0,0.8962264150943396,0.0033883796411884296
S41_KnotProt_Homologs,3QS4_A,452.0,0.6286431748412734,0.34618505694362245,5.095775343726535,284.1467150282556,0.8301556028230422,-49.72787610619469,-27.0,1.0,-984.0,105.71180484269338,-22477.0,1.0,450.0,1.0,509.0,452.0,7.550884955752212,158.0,0.888015717092338,0.0034961248704422753
S41_KnotProt_Homologs,3TT3_A,448.0,0.6269360648225256,0.33746393602903835,7.077867806267998,280.86735704049147,0.9201020399002854,-55.515625,-28.0,0.0,-1099.0,124.35792139225484,-24871.0,0.0,447.0,1.0,500.0,448.0,8.073660714285714,198.0,0.896,0.003591182364729459
S41_KnotProt_Homologs,3TU0_A,442.0,0.6392673348041766,0.35996898293062696,5.528414654820221,282.5561619834461,0.8509675623677242,-45.126696832579185,-24.0,-1.0,-889.0,94.15651868703002,-19946.0,0.0,442.0,0.0,508.0,442.0,7.352941176470588,167.0,0.8700787401574803,0.00343226327478296
S41_KnotProt_Homologs,4D1A_A,386.0,0.6687333901377659,0.34642043178328086,7.259645960303988,258.13108859317765,0.9750228575279228,-46.68652849740933,-26.5,-3.0,-1249.0,101.04712220841085,-18021.0,0.0,386.0,0.0,456.0,386.0,8.033678756476684,249.0,0.8464912280701754,0.0037208405629458262
S41_KnotProt_Homologs,3TT1_A,439.0,0.6326005201207827,0.34475499458672676,4.951967897432836,277.7116283330236,0.8347689694931811,-49.913439635535305,-28.0,-2.0,-1279.0,113.8317976512101,-21912.0,0.0,439.0,0.0,495.0,439.0,7.644646924829157,191.0,0.8868686868686869,0.0035905614852983275
S41_KnotProt_Homologs,4D1C_A,388.0,0.6639526268268641,0.3689045140208296,7.439539088938618,257.61361920882325,0.9627792007841111,-45.31185567010309,-25.0,-2.0,-1031.0,93.08408881974324,-17581.0,0.0,388.0,0.0,457.0,388.0,7.801546391752577,191.0,0.849015317286652,0.003723751391608123
S41_KnotProt_Homologs,4DJK_A,341.0,0.688889566827834,0.37952809648356745,5.785580132223732,234.9113422882914,0.8787414658415011,-45.70674486803519,-24.0,-3.0,-884.0,97.46777307064797,-15586.0,0.0,341.0,0.0,447.0,341.0,8.158357771260997,168.0,0.7628635346756152,0.003420912711549844
S41_KnotProt_Homologs,4FY0_A,469.0,0.6189543142823719,0.35223566228455105,5.800626304793657,290.2895733984324,0.8286633621532756,-47.40724946695096,-26.0,-1.0,-1045.0,101.7287167050479,-22234.0,0.0,469.0,0.0,499.0,469.0,7.257995735607676,159.0,0.9398797595190381,0.0037746175081085865
S41_KnotProt_Homologs,4LLH_A,406.0,0.6491257226351582,0.3895918601257864,5.489874873980217,263.54504338987425,0.8514916203858598,-44.68472906403941,-23.0,0.0,-1289.0,104.50226439812423,-18142.0,0.0,405.0,1.0,521.0,406.0,8.009852216748769,235.0,0.7792706333973128,0.002997194743835819
S41_KnotProt_Homologs,4MM5_A,432.0,0.6169400001388731,0.3470705925781261,5.3558792049698,266.51808005999317,0.8379731922862442,-43.094907407407405,-23.0,2.0,-885.0,92.68139257489098,-18617.0,1.0,431.0,0.0,493.0,432.0,7.289351851851852,146.0,0.8762677484787018,0.003562064018206105
S41_KnotProt_Homologs,4HMK_A,460.0,0.5966996600611392,0.3221608592961469,5.209618903004647,274.481843628124,0.8046079160440822,-48.42391304347826,-27.0,0.0,-1091.0,102.38535833838446,-22275.0,0.0,459.0,1.0,494.0,460.0,7.328260869565217,164.0,0.9311740890688259,0.003777582511435399
S41_KnotProt_Homologs,4DOJ_A,359.0,0.7258658164709264,0.4100369077184727,5.608099292434478,260.5858281130626,0.9342879688252036,-51.061281337047355,-22.0,-1.0,-1435.0,126.0692723293675,-18331.0,0.0,359.0,0.0,521.0,359.0,8.844011142061282,272.0,0.6890595009596929,0.0026502288498449727
S41_KnotProt_Homologs,4D1D_A,383.0,0.6604427705254954,0.3651222808281158,5.739112327872849,252.94958111126473,0.9219106979937357,-49.95039164490861,-26.0,-2.0,-1080.0,109.66438306204641,-19131.0,0.0,383.0,0.0,458.0,383.0,8.096605744125327,193.0,0.8362445414847162,0.0036597135294735936
S41_KnotProt_Homologs,4M8J_A,413.0,0.6465619100797381,0.36029871997307605,7.844038549599791,267.03006886293184,0.8821465864371701,-62.00726392251816,-31.0,-3.0,-2542.0,197.34137883869408,-25609.0,0.0,413.0,0.0,495.0,413.0,9.26634382566586,426.0,0.8343434343434344,0.003377908641066536
S41_KnotProt_Homologs,4MM9_A,441.0,0.628583795686954,0.35242356093819804,5.404612970240974,277.2054538979467,0.8362741619533072,-41.301587301587304,-24.0,-1.0,-1023.0,85.01651018645258,-18214.0,0.0,441.0,0.0,495.0,441.0,7.197278911564626,144.0,0.8909090909090909,0.0036069193963930808
S41_KnotProt_Homologs,4M48_A,442.0,0.665408167117854,0.3844816897111558,6.154737979700927,294.11040986609146,0.8730393587867317,-52.10180995475113,-28.0,-2.0,-1161.0,118.51363037625401,-23029.0,0.0,442.0,0.0,526.0,442.0,8.33710407239819,208.0,0.8403041825095057,0.003201158790512403
S41_KnotProt_Homologs,4MM6_A,448.0,0.6146802561238329,0.3306239094986978,5.431949769028348,275.37675474347714,0.8393811528085774,-54.578125,-27.5,0.0,-1536.0,138.1669156312603,-24451.0,0.0,447.0,1.0,502.0,448.0,7.926339285714286,217.0,0.8924302788844621,0.003562595923690468
S41_KnotProt_Homologs,4MMC_A,456.0,0.62492092057932,0.350021964658624,5.177493842219512,284.96393978416995,0.8186679908786233,-48.32675438596491,-26.0,-3.0,-1068.0,106.99537120661542,-22037.0,0.0,456.0,0.0,501.0,456.0,7.480263157894737,177.0,0.9101796407185628,0.0036407185628742514
S41_KnotProt_Homologs,4MMD_A,465.0,0.6019755353811846,0.3318196335847743,5.04969722994669,279.91862395225087,0.8093872389532041,-47.950537634408605,-25.0,-2.0,-1090.0,106.42753971312298,-22297.0,0.0,465.0,0.0,501.0,465.0,7.283870967741936,157.0,0.9281437125748503,0.0037125748502994014
S41_KnotProt_Homologs,4MMA_A,431.0,0.6333445041484423,0.34090136195473075,5.195879087151329,272.97148128797863,0.8517604463648366,-51.31322505800464,-28.0,2.0,-1518.0,128.81143896741676,-22116.0,2.0,429.0,0.0,502.0,431.0,7.9025522041763345,234.0,0.8585657370517928,0.0034274081319432847
S41_KnotProt_Homologs,4MM7_A,446.0,0.6156937216258297,0.3410836360384897,5.48677412151872,274.59939984512005,0.831376471822779,-47.42825112107624,-25.0,-3.0,-1088.0,110.09850057869475,-21153.0,0.0,446.0,0.0,494.0,446.0,7.468609865470852,172.0,0.902834008097166,0.003662612608913452
S41_KnotProt_Homologs,4MMB_A,464.0,0.6048769823905021,0.3302947376080567,5.16190313900256,280.662919829193,0.8021462583590163,-48.349137931034484,-26.0,-3.0,-939.0,103.62202784364554,-22434.0,0.0,464.0,0.0,501.0,464.0,7.280172413793103,144.0,0.9261477045908184,0.0037045908183632736
S41_KnotProt_Homologs,4MM8_A,429.0,0.6324595936320072,0.3649664420414256,5.207779455627641,271.3251656681311,0.8345023347385618,-46.58508158508158,-25.0,3.0,-1052.0,102.4404101559475,-19985.0,2.0,426.0,1.0,494.0,429.0,7.582750582750583,176.0,0.868421052631579,0.003523006298708231
S41_KnotProt_Homologs,4MMF_A,457.0,0.6099409223101437,0.33660839150742916,5.04059064658286,278.7430014957357,0.8229297170076246,-44.21225382932166,-24.0,1.0,-819.0,91.9692700482801,-20205.0,1.0,456.0,0.0,501.0,457.0,7.135667396061269,128.0,0.9121756487025948,0.003648702594810379
S41_KnotProt_Homologs,4MME_A,464.0,0.6089541900013636,0.33765314502332044,5.001308974603818,282.5547441606327,0.8105036172018233,-46.67672413793103,-26.0,1.0,-875.0,97.4545153478407,-21658.0,1.0,463.0,0.0,501.0,464.0,7.323275862068965,150.0,0.9261477045908184,0.0037045908183632736
S41_KnotProt_Homologs,4HOD_A,452.0,0.6198475069326067,0.34629446457862345,5.074891337975977,280.17107313353824,0.8202916379137704,-50.442477876106196,-27.0,-2.0,-956.0,107.26882433170482,-22800.0,0.0,452.0,0.0,508.0,452.0,7.654867256637168,151.0,0.889763779527559,0.0035099162900495426
S41_KnotProt_Homologs,4XP1_A,433.0,0.6732977628726696,0.37661684458990674,7.480311056873317,291.53793132386596,0.9056501570603298,-55.61200923787529,-29.0,-2.0,-1359.0,135.52398369295804,-24080.0,0.0,433.0,0.0,531.0,433.0,8.623556581986143,235.0,0.815442561205273,0.0030771417403972568
S41_KnotProt_Homologs,4US4_A,394.0,0.6339356959329244,0.33586154395468437,5.555897111487903,249.77066419757222,0.8627513020654798,-50.434010152284266,-27.0,-3.0,-1111.0,108.95715620827674,-19871.0,0.0,394.0,0.0,432.0,394.0,7.784263959390863,179.0,0.9120370370370371,0.004232190427086019
S41_KnotProt_Homologs,4XP5_A,456.0,0.6725691139743989,0.40146624513745266,7.365791406206766,306.6915159723259,0.8822199903829605,-52.55263157894737,-28.0,-2.0,-1510.0,124.71079471174978,-23964.0,0.0,456.0,0.0,529.0,456.0,8.25438596491228,264.0,0.8620037807183365,0.0032651658360543048
S41_KnotProt_Homologs,4XNU_A,438.0,0.6831961448029329,0.39908741575662,5.902997769343575,299.2399114236846,0.8769142541284175,-56.705479452054796,-29.0,-2.0,-1552.0,143.77150033255947,-24837.0,0.0,438.0,0.0,526.0,438.0,8.655251141552512,247.0,0.8326996197718631,0.003172189027702336
S41_KnotProt_Homologs,4XP4_A,446.0,0.6759156056718538,0.36063357964732523,7.248611300563615,301.4583601296468,0.891165324711975,-49.82511210762332,-27.0,-2.0,-988.0,104.386294896443,-22222.0,0.0,446.0,0.0,528.0,446.0,8.130044843049328,204.0,0.8446969696969697,0.00320568109941924
S41_KnotProt_Homologs,4XPB_A,443.0,0.6508393692998633,0.34660890482272233,6.917193473204816,288.32184059983945,0.8823073676435074,-46.20090293453725,-26.0,-3.0,-1673.0,111.35497426086738,-20467.0,0.0,443.0,0.0,526.0,443.0,7.988713318284424,323.0,0.8422053231939164,0.0032084012312149192
S41_KnotProt_Homologs,4XPA_A,450.0,0.6882182955990873,0.39495859875928474,7.29893383320886,309.6982330195893,0.9083236791490339,-54.184444444444445,-28.5,-2.0,-1090.0,118.31930143200654,-24383.0,0.0,450.0,0.0,531.0,450.0,8.326666666666666,210.0,0.847457627118644,0.0031979533098816758
S41_KnotProt_Homologs,4XNX_A,452.0,0.6699995788248247,0.3680820568450103,6.822075047517247,302.8398096288208,0.9001279205614896,-51.69469026548673,-27.5,1.0,-1786.0,125.562238800185,-23366.0,1.0,451.0,0.0,532.0,452.0,8.274336283185841,325.0,0.849624060150376,0.0032000906220353144
S41_KnotProt_Homologs,4XPF_A,425.0,0.6730932405584152,0.36410336304534674,7.130339595356676,286.0646272373265,0.9229943538870116,-47.71764705882353,-26.0,-2.0,-1033.0,106.50368806259365,-20280.0,0.0,425.0,0.0,526.0,425.0,8.221176470588235,207.0,0.8079847908745247,0.003078037298569618
S41_KnotProt_Homologs,4XPG_A,437.0,0.6667495722904212,0.3687699215183091,6.909070076744231,291.3695630909141,0.8862549366094794,-48.17391304347826,-26.0,-3.0,-1066.0,102.89757168021897,-21052.0,0.0,437.0,0.0,527.0,437.0,8.082379862700229,208.0,0.8292220113851992,0.003152935404506461
S41_KnotProt_Homologs,4XPH_A,440.0,0.6824018810240264,0.3858310453338287,7.197577011731268,300.2568276505716,0.9127516609310379,-55.13409090909091,-29.0,-2.0,-1839.0,129.75066201124127,-24259.0,0.0,440.0,0.0,531.0,440.0,8.561363636363636,339.0,0.8286252354048964,0.003126887680773194
S41_KnotProt_Homologs,4XPT_A,450.0,0.6758662861220905,0.37643956256433064,7.452892366287328,304.13982875494077,0.9112110384908149,-53.16444444444444,-29.0,1.0,-1486.0,124.3410706360275,-23924.0,1.0,449.0,0.0,532.0,450.0,8.293333333333333,263.0,0.8458646616541353,0.003185930929017459
S41_KnotProt_Homologs,4XP9_C,440.0,0.6660543236976074,0.36565659494501457,6.732074345692425,293.06390242694727,0.8979213350140497,-47.90909090909091,-26.0,2.0,-1517.0,115.42544192953345,-21080.0,1.0,438.0,1.0,534.0,440.0,8.1,259.0,0.8239700374531835,0.0030918200279669177
S41_KnotProt_Homologs,5M8A_A,445.0,0.6215105340828246,0.3629208899066567,5.109877762785503,276.57218766685696,0.768046992600529,-45.923595505617975,-27.0,-1.0,-1236.0,99.31825366299915,-20436.0,0.0,445.0,0.0,492.0,445.0,7.307865168539326,229.0,0.9044715447154471,0.0036842018114682166
S41_KnotProt_Homologs,4XP6_A,434.0,0.699984314630277,0.4038691973267956,6.957544095888267,303.7931925495402,0.9018619664908013,-50.23963133640553,-26.0,-2.0,-1086.0,110.17877260008537,-21804.0,0.0,434.0,0.0,530.0,434.0,8.216589861751151,195.0,0.8188679245283019,0.0030959089774226915
S41_KnotProt_Homologs,5J4I_A,406.0,0.5589886772932591,0.31784511463667364,5.245187761503601,226.9494029810632,0.7405343022573199,-39.45073891625616,-25.0,3.0,-699.0,66.07356168424096,-16017.0,1.0,405.0,0.0,432.0,406.0,6.9236453201970445,141.0,0.9398148148148148,0.0043610896279109735
S41_KnotProt_Homologs,5M87_A,445.0,0.6225441847252737,0.3695097324249135,5.042699689308691,277.0321622027468,0.7663375729581317,-44.30786516853932,-25.0,-1.0,-1224.0,96.12273079943874,-19717.0,0.0,445.0,0.0,492.0,445.0,7.229213483146068,229.0,0.9044715447154471,0.0036842018114682166
S41_KnotProt_Homologs,5M8K_A,449.0,0.6203808050274169,0.3671006531600227,5.064693091790362,278.5509814573102,0.7688116368018147,-45.97550111358574,-27.0,-1.0,-1238.0,100.2514292453172,-20643.0,0.0,449.0,0.0,492.0,449.0,7.285077951002227,229.0,0.9126016260162602,0.003717318232245459
S41_KnotProt_Homologs,5XLS_A,360.0,0.6171372149666585,0.3399816619568954,7.12771736018265,222.16939738799707,0.8544940209677395,-52.022222222222226,-28.0,-3.0,-1416.0,132.30910590799428,-18728.0,0.0,360.0,0.0,409.0,360.0,8.255555555555556,217.0,0.8801955990220048,0.004314684308931396
S41_KnotProt_Homologs,5M8J_A,446.0,0.6221416080883265,0.3673227254410478,5.100286394939944,277.47515720739364,0.7691659192625013,-45.68834080717489,-26.0,-1.0,-1235.0,99.34234055222909,-20377.0,0.0,446.0,0.0,492.0,446.0,7.29372197309417,229.0,0.9065040650406504,0.0036924809166625273
S41_KnotProt_Homologs,6AWN_A,441.0,0.6726084052829862,0.3949010153098831,5.904226740708863,296.6203067297969,0.8890118877860509,-45.6281179138322,-25.0,3.0,-1743.0,112.38915437520787,-20122.0,1.0,440.0,0.0,539.0,441.0,7.850340136054422,344.0,0.8181818181818182,0.003041568097330179
S41_KnotProt_Homologs,5J4N_A,399.0,0.5722384173489906,0.3339839120631174,5.136093398102382,228.32312852224726,0.7527852304739805,-46.11528822055138,-27.0,3.0,-1153.0,96.07378504194236,-18400.0,2.0,396.0,1.0,433.0,399.0,7.343358395989975,186.0,0.9214780600461894,0.004266102129843469
S41_KnotProt_Homologs,6AWO_A,441.0,0.6765790409480784,0.3719825055927224,5.70705588982444,298.3713570581026,0.8910949301568384,-48.439909297052154,-26.0,3.0,-1168.0,106.02610230960502,-21362.0,1.0,440.0,0.0,539.0,441.0,8.126984126984127,229.0,0.8181818181818182,0.003041568097330179
S41_KnotProt_Homologs,6DZW_A,368.0,0.742126328988913,0.39564963998659897,6.281612732881088,273.10248906792,1.003555222556221,-44.45108695652174,-21.5,-2.0,-882.0,92.05089447002439,-16358.0,0.0,368.0,0.0,534.0,368.0,8.668478260869565,206.0,0.6891385767790262,0.002585885841572331
S41_KnotProt_Homologs,6DZY_A,432.0,0.7051595901975815,0.39212692080651124,6.424490283998711,304.6289429653552,0.972455060225524,-52.344907407407405,-26.0,-7.0,-1166.0,110.95331443145247,-22613.0,0.0,432.0,0.0,535.0,432.0,8.469907407407407,208.0,0.8074766355140187,0.0030242570618502574
S41_KnotProt_Homologs,6AWP_A,445.0,0.6700206871461952,0.37865607594902695,5.642725343440727,298.1592057800569,0.8972408873124518,-44.31685393258427,-25.0,2.0,-848.0,92.0072093364294,-19721.0,1.0,444.0,0.0,539.0,445.0,7.840449438202247,188.0,0.8256029684601113,0.0030691560165803395
S41_KnotProt_Homologs,6AWQ_A,441.0,0.6765440040855168,0.3717787554351437,5.705341974010619,298.35590580171294,0.891062845768921,-48.45351473922903,-26.0,3.0,-1168.0,106.04946111099444,-21368.0,1.0,440.0,0.0,539.0,441.0,8.131519274376418,229.0,0.8181818181818182,0.003041568097330179
S41_KnotProt_Homologs,6DZZ_A,387.0,0.7379557030197926,0.3669572459383117,6.903802680842043,285.58885706865976,1.0594843778097196,-51.96640826873385,-27.0,1.0,-1130.0,111.12842122237919,-20111.0,2.0,384.0,1.0,533.0,387.0,8.948320413436692,229.0,0.726078799249531,0.002729619546050868
S41_KnotProt_Homologs,6KKT_A,435.0,0.6181615743052338,0.31697334475640737,5.554598747758181,268.9002848227767,0.8641664325561141,-56.94712643678161,-29.0,-4.0,-1629.0,147.26869480223598,-24772.0,0.0,435.0,0.0,537.0,435.0,8.855172413793104,266.0,0.8100558659217877,0.003022596514633536
